id_registro,fecha_movimiento,personal_rol,personal_especialidad,area_nombre,cama_serie,cama_tipo,cama_tiene_sabana,cama_esta_ocupada
REG-106532,2026-05-03 23:30:20,medico,cirujano,area administrativa,CAM-748,camilla,True,True
REG-106533,2026-05-03 23:30:55,administrativo,auditoria medica,piso 3 - hospitalizacion,CAM-346,hospitalaria estandar,False,False
REG-106534,2026-05-03 23:31:30,medico,cirujano,uci adultos,CAM-550,cama uci electrica,False,True
REG-106535,2026-05-03 23:32:05,medico,anestesiologo,area administrativa,,cuna pediatrica,False,True
REG-106536,2026-05-03 23:32:40,finanzas,auditoria medica,sala de operaciones,CAM-748,camilla de transporte,True,False
REG-106537,2026-05-03 23:33:15,medico,cirujano,sala de operaciones,CAM-198,camilla de transporte,False,False
REG-106538,2026-05-03 23:33:50,administrativo,auditoria medica,sala de operaciones,CAM-970,cuna pediatrica,True,True
REG-106539,2026-05-03 23:34:25,medico,cirujano,area administrativa,CAM-847,cuna pediatrica,False,False
REG-106540,2026-05-03 23:35:00,medico,cirujano,urgencias,CAM-833,hospitalaria estandar,True,True
REG-106541,2026-05-03 23:35:35,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-205,cama uci electrica,False,True
REG-106542,2026-05-03 23:36:10,medico,urgenciologo,atencion prioritaria,CAM-487,camilla de transporte,True,False
REG-106543,2026-05-03 23:36:45,medico,cirujano general,sala de operaciones,,cuna pediatrica,False,False
REG-106544,2026-05-03 23:37:20,administrativo,facturacion,uci adultos,CAM-675,camilla,False,False
REG-106545,2026-05-03 23:37:55,finanzas,contabilidad,atencion prioritaria,CAM-809,hospitalaria estandar,True,False
REG-106546,2026-05-03 23:38:30,administrativo,auditoria medica,urgencias,CAM-457,cama uci electrica,True,True
REG-106547,2026-05-03 23:39:05,finanzas,,piso 3 - hospitalizacion,CAM-463,camilla,False,False
REG-106548,2026-05-03 23:39:40,finanzas,contabilidad,pasillo urgencias,CAM-435,cama uci electrica,True,True
REG-106549,2026-05-03 23:40:15,medico,anestesiologo,atencion prioritaria,,cama uci electrica,False,False
REG-106550,2026-05-03 23:40:50,administrativo,admitido,piso 3 - hospitalizacion,CAM-946,cuna pediatrica,False,False
REG-106551,2026-05-03 23:41:25,finanzas,contabilidad,area administrativa,CAM-930,cuna pediatrica,False,False
REG-106552,2026-05-03 23:42:00,administrativo,talento humano,atencion prioritaria,CAM-700,camilla de transporte,False,False
REG-106553,2026-05-03 23:42:35,medico,pediatra,sala de operaciones,,camilla de transporte,False,True
REG-106554,2026-05-03 23:43:10,medico,urgenciologo,urgencias,CAM-624,camilla,True,False
REG-106555,2026-05-03 23:43:45,administrativo,facturacion,urgencias,CAM-324,cuna pediatrica,False,False
REG-106556,2026-05-03 23:44:20,finanzas,contabilidad,atencion prioritaria,CAM-801,cama uci electrica,False,False
REG-106557,2026-05-03 23:44:55,administrativo,admitido,atencion prioritaria,CAM-281,hospitalaria estandar,True,True
REG-106558,2026-05-03 23:45:30,finanzas,contabilidad,urgencias,CAM-603,hospitalaria estandar,False,True
REG-106559,2026-05-03 23:46:05,finanzas,tesoreria,pasillo urgencias,CAM-461,camilla,True,True
REG-106560,2026-05-03 23:46:40,medico,cirujano general,pasillo urgencias,CAM-130,camilla de transporte,False,False
REG-106561,2026-05-03 23:47:15,medico,urgenciologo,uci pediatria,CAM-991,cama uci electrica,False,True
REG-106562,2026-05-03 23:47:50,administrativo,,area administrativa,CAM-265,camilla de transporte,False,True
REG-106563,2026-05-03 23:48:25,medico,cirujano,uci adultos,CAM-804,camilla de transporte,True,False
REG-106564,2026-05-03 23:49:00,administrativo,facturacion,uci pediatria,CAM-763,cama uci electrica,False,False
REG-106565,2026-05-03 23:49:35,administrativo,facturacion,piso 3 - hospitalizacion,CAM-346,,False,False
REG-106566,2026-05-03 23:50:10,administrativo,facturacion,finanzas,CAM-489,hospitalaria estandar,False,False
REG-106567,2026-05-03 23:50:45,medico,cirujano general,piso 3 - hospitalizacion,CAM-833,camilla de transporte,False,True
REG-106568,2026-05-03 23:51:20,medico,pediatra,sala de operaciones,CAM-482,cuna pediatrica,False,False
REG-106569,2026-05-03 23:51:55,medico,pediatra,uci pediatria,CAM-597,hospitalaria estandar,False,False
REG-106570,2026-05-03 23:52:30,finanzas,contabilidad,uci adultos,CAM-970,camilla,False,False
REG-106571,2026-05-03 23:53:05,finanzas,costos e insumos,urgencias,CAM-530,camilla de transporte,True,True
REG-106572,2026-05-03 23:53:40,medico,,uci pediatria,CAM-348,,True,False
REG-106573,2026-05-03 23:54:15,medico,urgenciologo,atencion prioritaria,CAM-576,cuna pediatrica,False,False
REG-106574,2026-05-03 23:54:50,medico,cirujano,uci pediatria,CAM-924,hospitalaria estandar,False,False
REG-106575,2026-05-03 23:55:25,administrativo,,atencion prioritaria,CAM-651,cama uci electrica,False,True
REG-106576,2026-05-03 23:56:00,administrativo,facturacion,urgencias,,hospitalaria estandar,False,False
REG-106577,2026-05-03 23:56:35,finanzas,contabilidad,sala de operaciones,CAM-840,cama uci electrica,False,False
REG-106578,2026-05-03 23:57:10,finanzas,urgenciologo,sala de operaciones,CAM-240,hospitalaria estandar,True,False
REG-106579,2026-05-03 23:57:45,medico,cirujano,urgencias,CAM-752,hospitalaria estandar,False,False
REG-106580,2026-05-03 23:58:20,finanzas,cirujano general,sala de operaciones,CAM-170,camilla,False,True
REG-106581,2026-05-03 23:58:55,finanzas,contabilidad,sala de operaciones,CAM-962,cuna pediatrica,False,False
REG-106582,2026-05-03 23:59:30,administrativo,talento humano,uci pediatria,CAM-538,cama uci electrica,False,False
REG-106583,2026-05-04 00:00:05,finanzas,tesoreria,sala de operaciones,,camilla de transporte,False,False
REG-106584,2026-05-04 00:00:40,administrativo,auditoria medica,sala de operaciones,CAM-165,camilla,False,False
REG-106585,2026-05-04 00:01:15,finanzas,tesoreria,pasillo urgencias,CAM-709,cama uci electrica,True,True
REG-106586,2026-05-04 00:01:50,finanzas,tesoreria,urgencias,CAM-967,camilla de transporte,False,False
REG-106587,2026-05-04 00:02:25,finanzas,contabilidad,atencion prioritaria,CAM-800,camilla de transporte,False,False
REG-106588,2026-05-04 00:03:00,medico,cirujano general,urgencias,CAM-540,cama uci electrica,False,False
REG-106589,2026-05-04 00:03:35,finanzas,costos e insumos,sala de operaciones,CAM-942,cuna pediatrica,False,False
REG-106590,2026-05-04 00:04:10,administrativo,talento humano,sala de operaciones,CAM-742,cama uci electrica,False,False
REG-106591,2026-05-04 00:04:45,finanzas,contabilidad,sala de operaciones,CAM-617,camilla,False,False
REG-106592,2026-05-04 00:05:20,finanzas,costos e insumos,uci pediatria,CAM-371,camilla,True,False
REG-106593,2026-05-04 00:05:55,administrativo,facturacion,urgencias,CAM-696,,False,False
REG-106594,2026-05-04 00:06:30,medico,urgenciologo,area administrativa,CAM-682,cama uci electrica,False,False
REG-106595,2026-05-04 00:07:05,finanzas,contabilidad,uci adultos,CAM-847,camilla,False,False
REG-106596,2026-05-04 00:07:40,administrativo,talento humano,sala de operaciones,CAM-748,hospitalaria estandar,True,True
REG-106597,2026-05-04 00:08:15,administrativo,admitido,sala de operaciones,CAM-678,camilla de transporte,False,False
REG-106598,2026-05-04 00:08:50,administrativo,talento humano,uci pediatria,CAM-992,cama uci electrica,False,False
REG-106599,2026-05-04 00:09:25,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-106,cuna pediatrica,False,False
REG-106600,2026-05-04 00:10:00,medico,urgenciologo,area administrativa,CAM-317,cuna pediatrica,False,True
REG-106601,2026-05-04 00:10:35,administrativo,talento humano,sala de operaciones,CAM-827,camilla,False,True
REG-106602,2026-05-04 00:11:10,finanzas,contabilidad,sala de operaciones,CAM-660,cama uci electrica,True,False
REG-106603,2026-05-04 00:11:45,medico,urgenciologo,uci adultos,CAM-766,cuna pediatrica,False,False
REG-106604,2026-05-04 00:12:20,administrativo,facturacion,atencion prioritaria,CAM-574,,False,False
REG-106605,2026-05-04 00:12:55,finanzas,contabilidad,sala de operaciones,CAM-873,camilla,True,False
REG-106606,2026-05-04 00:13:30,administrativo,auditoria medica,uci adultos,CAM-860,hospitalaria estandar,False,True
REG-106607,2026-05-04 00:14:05,finanzas,tesoreria,atencion prioritaria,CAM-973,camilla,True,True
REG-106608,2026-05-04 00:14:40,finanzas,costos e insumos,uci pediatria,CAM-183,cuna pediatrica,True,False
REG-106609,2026-05-04 00:15:15,administrativo,talento humano,area administrativa,CAM-830,cuna pediatrica,False,True
REG-106610,2026-05-04 00:15:50,medico,anestesiologo,sala de operaciones,CAM-402,camilla,False,False
REG-106611,2026-05-04 00:16:25,finanzas,costos e insumos,finanzas,CAM-936,cama uci electrica,True,True
REG-106612,2026-05-04 00:17:00,finanzas,costos e insumos,atencion prioritaria,CAM-506,cuna pediatrica,False,True
REG-106613,2026-05-04 00:17:35,finanzas,,urgencias,CAM-434,camilla de transporte,False,True
REG-106614,2026-05-04 00:18:10,medico,cirujano general,uci adultos,CAM-964,,False,False
REG-106615,2026-05-04 00:18:45,administrativo,facturacion,piso 3 - hospitalizacion,CAM-516,cuna pediatrica,False,False
REG-106616,2026-05-04 00:19:20,finanzas,tesoreria,uci adultos,CAM-200,camilla,False,False
REG-106617,2026-05-04 00:19:55,finanzas,contabilidad,uci pediatria,CAM-409,camilla,False,True
REG-106618,2026-05-04 00:20:30,finanzas,tesoreria,sala de operaciones,CAM-621,camilla de transporte,False,False
REG-106619,2026-05-04 00:21:05,medico,cirujano general,piso 3 - hospitalizacion,CAM-150,camilla de transporte,False,True
REG-106620,2026-05-04 00:21:40,administrativo,talento humano,atencion prioritaria,CAM-918,cuna pediatrica,True,True
REG-106621,2026-05-04 00:22:15,administrativo,facturacion,pasillo urgencias,CAM-177,cama uci electrica,False,False
REG-106622,2026-05-04 00:22:50,medico,urgenciologo,atencion prioritaria,CAM-505,camilla de transporte,False,True
REG-106623,2026-05-04 00:23:25,finanzas,costos e insumos,piso 3 - hospitalizacion,CAM-440,cuna pediatrica,False,False
REG-106624,2026-05-04 00:24:00,finanzas,contabilidad,sala de operaciones,CAM-477,cama uci electrica,True,True
REG-106625,2026-05-04 00:24:35,administrativo,auditoria medica,pasillo urgencias,CAM-239,hospitalaria estandar,True,True
REG-106626,2026-05-04 00:25:10,medico,cirujano general,finanzas,CAM-739,hospitalaria estandar,False,True
REG-106627,2026-05-04 00:25:45,medico,pediatra,sala de operaciones,CAM-616,cama uci electrica,False,False
REG-106628,2026-05-04 00:26:20,administrativo,facturacion,sala de operaciones,CAM-768,hospitalaria estandar,False,False
REG-106629,2026-05-04 00:26:55,medico,urgenciologo,uci adultos,CAM-977,hospitalaria estandar,True,False
REG-106630,2026-05-04 00:27:30,medico,anestesiologo,piso 3 - hospitalizacion,CAM-145,camilla,False,True
REG-106631,2026-05-04 00:28:05,finanzas,contabilidad,atencion prioritaria,CAM-595,hospitalaria estandar,False,False
REG-106632,2026-05-04 00:28:40,medico,cirujano,finanzas,CAM-204,hospitalaria estandar,True,False
REG-106633,2026-05-04 00:29:15,medico,urgenciologo,pasillo urgencias,CAM-364,,False,False
REG-106634,2026-05-04 00:29:50,finanzas,,sala de operaciones,CAM-475,camilla de transporte,False,False
REG-106635,2026-05-04 00:30:25,administrativo,talento humano,piso 3 - hospitalizacion,CAM-851,camilla,False,False
REG-106636,2026-05-04 00:31:00,medico,urgenciologo,sala de operaciones,CAM-167,cama uci electrica,True,False
REG-106637,2026-05-04 00:31:35,administrativo,auditoria medica,finanzas,CAM-127,camilla,False,True
REG-106638,2026-05-04 00:32:10,medico,urgenciologo,atencion prioritaria,CAM-427,cuna pediatrica,True,False
REG-106639,2026-05-04 00:32:45,administrativo,facturacion,area administrativa,CAM-578,cama uci electrica,False,False
REG-106640,2026-05-04 00:33:20,administrativo,facturacion,urgencias,CAM-955,camilla de transporte,False,False
REG-106641,2026-05-04 00:33:55,finanzas,contabilidad,uci pediatria,CAM-132,hospitalaria estandar,False,False
REG-106642,2026-05-04 00:34:30,medico,pediatra,sala de operaciones,CAM-223,camilla,False,True
REG-106643,2026-05-04 00:35:05,medico,anestesiologo,uci pediatria,CAM-201,hospitalaria estandar,False,False
REG-106644,2026-05-04 00:35:40,medico,anestesiologo,urgencias,CAM-513,camilla de transporte,False,False
REG-106645,2026-05-04 00:36:15,finanzas,costos e insumos,urgencias,,camilla,False,False
REG-106646,2026-05-04 00:36:50,administrativo,facturacion,finanzas,CAM-513,cuna pediatrica,True,True
REG-106647,2026-05-04 00:37:25,medico,urgenciologo,sala de operaciones,,camilla de transporte,False,False
REG-106648,2026-05-04 00:38:00,medico,cirujano general,area administrativa,CAM-502,hospitalaria estandar,False,False
REG-106649,2026-05-04 00:38:35,medico,anestesiologo,sala de operaciones,CAM-705,camilla,False,True
REG-106650,2026-05-04 00:39:10,medico,,piso 3 - hospitalizacion,CAM-268,cuna pediatrica,False,False
REG-106651,2026-05-04 00:39:45,finanzas,costos e insumos,uci pediatria,CAM-322,cama uci electrica,False,False
REG-106652,2026-05-04 00:40:20,finanzas,tesoreria,sala de operaciones,,cuna pediatrica,True,False
REG-106653,2026-05-04 00:40:55,administrativo,auditoria medica,uci pediatria,CAM-512,cama uci electrica,True,False
REG-106654,2026-05-04 00:41:30,administrativo,facturacion,piso 3 - hospitalizacion,CAM-975,cama uci electrica,True,False
REG-106655,2026-05-04 00:42:05,administrativo,talento humano,pasillo urgencias,CAM-955,camilla de transporte,True,False
REG-106656,2026-05-04 00:42:40,medico,urgenciologo,finanzas,CAM-148,cuna pediatrica,False,True
REG-106657,2026-05-04 00:43:15,finanzas,tesoreria,finanzas,CAM-244,hospitalaria estandar,False,True
REG-106658,2026-05-04 00:43:50,finanzas,contabilidad,pasillo urgencias,CAM-938,cuna pediatrica,True,True
REG-106659,2026-05-04 00:44:25,administrativo,admitido,uci pediatria,CAM-716,camilla de transporte,True,True
REG-106660,2026-05-04 00:45:00,finanzas,tesoreria,sala de operaciones,,camilla,True,False
REG-106661,2026-05-04 00:45:35,medico,cirujano,urgencias,CAM-875,cama uci electrica,True,True
REG-106662,2026-05-04 00:46:10,administrativo,facturacion,area administrativa,CAM-627,camilla de transporte,False,False
REG-106663,2026-05-04 00:46:45,medico,cirujano,pasillo urgencias,CAM-303,cama uci electrica,False,False
REG-106664,2026-05-04 00:47:20,medico,pediatra,uci adultos,CAM-863,cama uci electrica,False,False
REG-106665,2026-05-04 00:47:55,medico,anestesiologo,uci pediatria,CAM-404,camilla de transporte,False,False
REG-106666,2026-05-04 00:48:30,administrativo,facturacion,pasillo urgencias,CAM-445,cuna pediatrica,True,False
REG-106667,2026-05-04 00:49:05,finanzas,tesoreria,urgencias,CAM-184,camilla,False,False
REG-106668,2026-05-04 00:49:40,finanzas,contabilidad,uci pediatria,CAM-147,hospitalaria estandar,False,False
REG-106669,2026-05-04 00:50:15,medico,urgenciologo,area administrativa,CAM-456,camilla de transporte,False,True
REG-106670,2026-05-04 00:50:50,administrativo,facturacion,atencion prioritaria,CAM-732,camilla de transporte,False,False
REG-106671,2026-05-04 00:51:25,medico,urgenciologo,uci pediatria,CAM-845,camilla,True,False
REG-106672,2026-05-04 00:52:00,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-791,cama uci electrica,False,False
REG-106673,2026-05-04 00:52:35,medico,urgenciologo,atencion prioritaria,CAM-195,cama uci electrica,False,False
REG-106674,2026-05-04 00:53:10,medico,urgenciologo,urgencias,CAM-750,camilla,False,False
REG-106675,2026-05-04 00:53:45,finanzas,,sala de operaciones,CAM-495,camilla de transporte,True,False
REG-106676,2026-05-04 00:54:20,finanzas,contabilidad,uci adultos,CAM-819,camilla,False,True
REG-106677,2026-05-04 00:54:55,finanzas,costos e insumos,uci pediatria,CAM-666,camilla de transporte,True,False
REG-106678,2026-05-04 00:55:30,medico,cirujano general,area administrativa,CAM-847,cama uci electrica,False,False
REG-106679,2026-05-04 00:56:05,finanzas,tesoreria,uci adultos,CAM-724,camilla,False,False
REG-106680,2026-05-04 00:56:40,medico,cirujano general,uci pediatria,CAM-836,cama uci electrica,False,True
REG-106681,2026-05-04 00:57:15,finanzas,costos e insumos,uci adultos,CAM-938,cuna pediatrica,False,False
REG-106682,2026-05-04 00:57:50,medico,anestesiologo,pasillo urgencias,CAM-476,camilla,False,False
REG-106683,2026-05-04 00:58:25,finanzas,contabilidad,sala de operaciones,CAM-721,camilla,False,True
REG-106684,2026-05-04 00:59:00,administrativo,facturacion,finanzas,CAM-126,cuna pediatrica,False,False
REG-106685,2026-05-04 00:59:35,finanzas,contabilidad,urgencias,CAM-561,hospitalaria estandar,False,False
REG-106686,2026-05-04 01:00:10,finanzas,costos e insumos,sala de operaciones,CAM-546,cama uci electrica,False,True
REG-106687,2026-05-04 01:00:45,medico,cirujano general,area administrativa,CAM-721,camilla de transporte,False,False
REG-106688,2026-05-04 01:01:20,finanzas,contabilidad,finanzas,CAM-884,camilla,False,False
REG-106689,2026-05-04 01:01:55,finanzas,contabilidad,uci pediatria,CAM-356,cama uci electrica,False,False
REG-106690,2026-05-04 01:02:30,finanzas,contabilidad,atencion prioritaria,CAM-694,hospitalaria estandar,False,False
REG-106691,2026-05-04 01:03:05,medico,cirujano,sala de operaciones,CAM-620,hospitalaria estandar,False,False
REG-106692,2026-05-04 01:03:40,finanzas,tesoreria,sala de operaciones,CAM-166,cama uci electrica,False,False
REG-106693,2026-05-04 01:04:15,administrativo,facturacion,piso 3 - hospitalizacion,CAM-435,cama uci electrica,True,False
REG-106694,2026-05-04 01:04:50,administrativo,facturacion,piso 3 - hospitalizacion,CAM-591,cuna pediatrica,False,False
REG-106695,2026-05-04 01:05:25,medico,anestesiologo,pasillo urgencias,CAM-577,cuna pediatrica,True,True
REG-106696,2026-05-04 01:06:00,administrativo,facturacion,piso 3 - hospitalizacion,CAM-996,hospitalaria estandar,False,False
REG-106697,2026-05-04 01:06:35,administrativo,auditoria medica,piso 3 - hospitalizacion,CAM-737,camilla,False,False
REG-106698,2026-05-04 01:07:10,medico,pediatra,atencion prioritaria,CAM-449,cama uci electrica,False,True
REG-106699,2026-05-04 01:07:45,medico,cirujano,sala de operaciones,CAM-441,camilla,False,False
REG-106700,2026-05-04 01:08:20,administrativo,facturacion,uci pediatria,CAM-304,cama uci electrica,False,True
REG-106701,2026-05-04 01:08:55,administrativo,talento humano,atencion prioritaria,CAM-834,cama uci electrica,False,False
REG-106702,2026-05-04 01:09:30,administrativo,facturacion,sala de operaciones,CAM-681,cuna pediatrica,False,False
REG-106703,2026-05-04 01:10:05,finanzas,contabilidad,area administrativa,CAM-441,camilla de transporte,True,False
REG-106704,2026-05-04 01:10:40,finanzas,contabilidad,sala de operaciones,CAM-671,hospitalaria estandar,True,False
REG-106705,2026-05-04 01:11:15,finanzas,costos e insumos,finanzas,,cuna pediatrica,True,False
REG-106706,2026-05-04 01:11:50,administrativo,admitido,uci pediatria,CAM-739,camilla de transporte,False,False
REG-106707,2026-05-04 01:12:25,finanzas,costos e insumos,pasillo urgencias,CAM-162,camilla,False,False
REG-106708,2026-05-04 01:13:00,administrativo,facturacion,uci pediatria,CAM-686,cama uci electrica,False,False
REG-106709,2026-05-04 01:13:35,administrativo,admitido,atencion prioritaria,CAM-612,camilla,False,True
REG-106710,2026-05-04 01:14:10,medico,pediatra,pasillo urgencias,CAM-879,cuna pediatrica,False,False
REG-106711,2026-05-04 01:14:45,administrativo,talento humano,pasillo urgencias,CAM-352,cama uci electrica,False,False
REG-106712,2026-05-04 01:15:20,medico,urgenciologo,uci adultos,CAM-452,cama uci electrica,True,True
REG-106713,2026-05-04 01:15:55,administrativo,auditoria medica,urgencias,CAM-499,camilla de transporte,False,False
REG-106714,2026-05-04 01:16:30,medico,urgenciologo,atencion prioritaria,CAM-163,hospitalaria estandar,False,False
REG-106715,2026-05-04 01:17:05,administrativo,talento humano,piso 3 - hospitalizacion,CAM-796,camilla,True,False
REG-106716,2026-05-04 01:17:40,finanzas,tesoreria,sala de operaciones,CAM-632,hospitalaria estandar,True,True
REG-106717,2026-05-04 01:18:15,administrativo,auditoria medica,atencion prioritaria,CAM-919,camilla de transporte,True,False
REG-106718,2026-05-04 01:18:50,finanzas,contabilidad,finanzas,CAM-256,,False,True
REG-106719,2026-05-04 01:19:25,finanzas,admitido,sala de operaciones,CAM-863,hospitalaria estandar,True,False
REG-106720,2026-05-04 01:20:00,administrativo,facturacion,pasillo urgencias,CAM-731,cama uci electrica,False,False
REG-106721,2026-05-04 01:20:35,administrativo,admitido,urgencias,CAM-693,camilla,False,True
REG-106722,2026-05-04 01:21:10,medico,cirujano general,atencion prioritaria,CAM-121,camilla,False,False
REG-106723,2026-05-04 01:21:45,administrativo,admitido,finanzas,CAM-496,,False,False
REG-106724,2026-05-04 01:22:20,administrativo,facturacion,urgencias,CAM-118,camilla de transporte,True,False
REG-106725,2026-05-04 01:22:55,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-348,hospitalaria estandar,False,True
REG-106726,2026-05-04 01:23:30,finanzas,tesoreria,urgencias,CAM-450,camilla,False,False
REG-106727,2026-05-04 01:24:05,administrativo,talento humano,uci adultos,CAM-770,cama uci electrica,False,False
REG-106728,2026-05-04 01:24:40,administrativo,facturacion,piso 3 - hospitalizacion,CAM-211,cama uci electrica,False,True
REG-106729,2026-05-04 01:25:15,administrativo,facturacion,sala de operaciones,CAM-690,camilla,False,False
REG-106730,2026-05-04 01:25:50,medico,cirujano general,sala de operaciones,CAM-321,camilla,False,False
REG-106731,2026-05-04 01:26:25,medico,,uci pediatria,CAM-341,camilla,False,False
REG-106732,2026-05-04 01:27:00,finanzas,costos e insumos,atencion prioritaria,CAM-320,cuna pediatrica,False,False
REG-106733,2026-05-04 01:27:35,administrativo,facturacion,urgencias,CAM-838,cuna pediatrica,False,False
REG-106734,2026-05-04 01:28:10,administrativo,facturacion,urgencias,CAM-147,camilla de transporte,False,True
REG-106735,2026-05-04 01:28:45,administrativo,facturacion,uci pediatria,CAM-451,cama uci electrica,False,False
REG-106736,2026-05-04 01:29:20,administrativo,talento humano,sala de operaciones,CAM-134,camilla de transporte,False,False
REG-106737,2026-05-04 01:29:55,medico,anestesiologo,atencion prioritaria,CAM-257,hospitalaria estandar,True,False
REG-106738,2026-05-04 01:30:30,finanzas,contabilidad,finanzas,CAM-354,cuna pediatrica,True,False
REG-106739,2026-05-04 01:31:05,administrativo,admitido,sala de operaciones,CAM-124,camilla,False,False
REG-106740,2026-05-04 01:31:40,administrativo,facturacion,atencion prioritaria,CAM-770,cuna pediatrica,False,True
REG-106741,2026-05-04 01:32:15,finanzas,contabilidad,sala de operaciones,CAM-922,camilla de transporte,True,False
REG-106742,2026-05-04 01:32:50,finanzas,,urgencias,CAM-199,camilla de transporte,False,True
REG-106743,2026-05-04 01:33:25,medico,anestesiologo,pasillo urgencias,CAM-889,hospitalaria estandar,False,False
REG-106744,2026-05-04 01:34:00,medico,urgenciologo,urgencias,CAM-505,camilla,True,False
REG-106745,2026-05-04 01:34:35,medico,anestesiologo,sala de operaciones,CAM-261,cama uci electrica,False,False
REG-106746,2026-05-04 01:35:10,finanzas,contabilidad,sala de operaciones,CAM-431,camilla de transporte,False,False
REG-106747,2026-05-04 01:35:45,finanzas,contabilidad,urgencias,CAM-944,cama uci electrica,False,True
REG-106748,2026-05-04 01:36:20,medico,cirujano,urgencias,CAM-459,cuna pediatrica,False,False
REG-106749,2026-05-04 01:36:55,administrativo,facturacion,atencion prioritaria,CAM-515,cuna pediatrica,False,False
REG-106750,2026-05-04 01:37:30,administrativo,auditoria medica,piso 3 - hospitalizacion,CAM-548,cuna pediatrica,True,False
REG-106751,2026-05-04 01:38:05,administrativo,facturacion,area administrativa,CAM-307,cuna pediatrica,True,False
REG-106752,2026-05-04 01:38:40,finanzas,contabilidad,uci adultos,,cuna pediatrica,True,True
REG-106753,2026-05-04 01:39:15,medico,urgenciologo,piso 3 - hospitalizacion,CAM-870,hospitalaria estandar,True,True
REG-106754,2026-05-04 01:39:50,finanzas,contabilidad,urgencias,CAM-223,cuna pediatrica,True,False
REG-106755,2026-05-04 01:40:25,finanzas,costos e insumos,uci adultos,CAM-693,cuna pediatrica,False,False
REG-106756,2026-05-04 01:41:00,administrativo,facturacion,piso 3 - hospitalizacion,CAM-487,camilla de transporte,False,False
REG-106757,2026-05-04 01:41:35,administrativo,facturacion,atencion prioritaria,CAM-921,cama uci electrica,False,True
REG-106758,2026-05-04 01:42:10,finanzas,contabilidad,uci adultos,CAM-588,cuna pediatrica,True,True
REG-106759,2026-05-04 01:42:45,medico,urgenciologo,area administrativa,CAM-797,cama uci electrica,False,False
REG-106760,2026-05-04 01:43:20,medico,pediatra,area administrativa,,camilla,True,False
REG-106761,2026-05-04 01:43:55,medico,,uci pediatria,CAM-217,camilla,False,False
REG-106762,2026-05-04 01:44:30,finanzas,contabilidad,uci adultos,CAM-728,camilla de transporte,False,False
REG-106763,2026-05-04 01:45:05,medico,urgenciologo,uci adultos,CAM-429,hospitalaria estandar,False,False
REG-106764,2026-05-04 01:45:40,finanzas,contabilidad,atencion prioritaria,CAM-522,camilla,False,True
REG-106765,2026-05-04 01:46:15,finanzas,costos e insumos,atencion prioritaria,CAM-307,hospitalaria estandar,True,False
REG-106766,2026-05-04 01:46:50,administrativo,admitido,uci adultos,CAM-428,camilla,False,True
REG-106767,2026-05-04 01:47:25,administrativo,talento humano,pasillo urgencias,CAM-648,hospitalaria estandar,True,False
REG-106768,2026-05-04 01:48:00,medico,cirujano,sala de operaciones,CAM-490,cuna pediatrica,True,False
REG-106769,2026-05-04 01:48:35,medico,anestesiologo,pasillo urgencias,CAM-838,hospitalaria estandar,False,False
REG-106770,2026-05-04 01:49:10,finanzas,facturacion,sala de operaciones,CAM-596,,True,False
REG-106771,2026-05-04 01:49:45,administrativo,,uci pediatria,CAM-987,cuna pediatrica,False,False
REG-106772,2026-05-04 01:50:20,medico,pediatra,area administrativa,CAM-251,cama uci electrica,True,False
REG-106773,2026-05-04 01:50:55,finanzas,costos e insumos,uci pediatria,CAM-802,camilla de transporte,False,False
REG-106774,2026-05-04 01:51:30,finanzas,tesoreria,urgencias,CAM-860,camilla,False,False
REG-106775,2026-05-04 01:52:05,medico,,uci pediatria,CAM-997,camilla de transporte,False,False
REG-106776,2026-05-04 01:52:40,medico,urgenciologo,urgencias,CAM-617,cama uci electrica,False,False
REG-106777,2026-05-04 01:53:15,medico,anestesiologo,area administrativa,CAM-376,camilla,False,False
REG-106778,2026-05-04 01:53:50,finanzas,contabilidad,urgencias,CAM-483,hospitalaria estandar,False,False
REG-106779,2026-05-04 01:54:25,finanzas,,sala de operaciones,CAM-444,cama uci electrica,True,False
REG-106780,2026-05-04 01:55:00,administrativo,admitido,atencion prioritaria,CAM-539,cuna pediatrica,True,True
REG-106781,2026-05-04 01:55:35,administrativo,talento humano,pasillo urgencias,CAM-125,camilla de transporte,False,False
REG-106782,2026-05-04 01:56:10,finanzas,contabilidad,pasillo urgencias,CAM-656,cama uci electrica,False,False
REG-106783,2026-05-04 01:56:45,finanzas,costos e insumos,pasillo urgencias,CAM-910,cama uci electrica,True,True
REG-106784,2026-05-04 01:57:20,administrativo,admitido,urgencias,CAM-736,camilla,False,False
REG-106785,2026-05-04 01:57:55,medico,urgenciologo,piso 3 - hospitalizacion,CAM-889,hospitalaria estandar,False,False
REG-106786,2026-05-04 01:58:30,medico,anestesiologo,sala de operaciones,CAM-175,cama uci electrica,False,False
REG-106787,2026-05-04 01:59:05,administrativo,facturacion,sala de operaciones,CAM-820,cuna pediatrica,False,False
REG-106788,2026-05-04 01:59:40,administrativo,admitido,atencion prioritaria,CAM-445,cuna pediatrica,False,False
REG-106789,2026-05-04 02:00:15,finanzas,costos e insumos,urgencias,CAM-335,hospitalaria estandar,False,False
